created_at,favorite_count,favorited,filter_level,lang,retweet_count,retweeted,source,text,truncated,user_created_at,user_followers_count,user_location,user_lang,user_name,user_screen_name,user_time_zone,user_utc_offset,user_friends_count
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:02 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Sun May 21 03:31:39 +0000 2017,405,"Queens, NY",en,b'Francis Nissan Coppola',b'_KingCurryGoat',Eastern Time (US & Canada),-14400,402
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:03 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @chancetherapper: S/o @Tip forreal. I never knew the founder of The Black Panther Party earned a Ph.D in Social Science from the Univers\xe2\x80\xa6',FALSE,Sun Aug 01 14:57:48 +0000 2010,2192,"Cleveland, OH ",en,b'Maurice',b'trayvonee',Eastern Time (US & Canada),-14400,837
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:03 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @MichelleHux: Black Panther just passed Titanic and is now the third highest grossing film of all time in the U.S. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.\xe2\x80\xa6',FALSE,Fri Jan 28 22:04:12 +0000 2011,2688,EA6,en,b'niy..',b'sayniyah',Quito,-18000,1376
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:04 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @chancetherapper: S/o @Tip forreal. I never knew the founder of The Black Panther Party earned a Ph.D in Social Science from the Univers\xe2\x80\xa6',FALSE,Sat Nov 04 15:15:42 +0000 2017,2,United States,en,b'FizzyWater',b'Fizzy__Water',,,30
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:04 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>'","b'""Black Panther"" has now made $665.4 million domestically, which makes the Disney and Marvel Studios film starring C\xe2\x80\xa6 https://t.co/bv7v6bxWzW'",TRUE,Mon Jun 28 14:45:18 +0000 2010,458,"Thimphu, Bhutan",en,b'Inside Bhutan',b'InsideBhutan',Dhaka,21600,674
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:07 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @chancetherapper: S/o @Tip forreal. I never knew the founder of The Black Panther Party earned a Ph.D in Social Science from the Univers\xe2\x80\xa6',FALSE,Mon Apr 08 16:53:18 +0000 2013,554,Sacramento “City of Trees” CA,en,b'Maxwell-sama',b'Naeem_Supreme',Atlantic Time (Canada),-10800,272
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:08 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Tue Jun 22 00:06:17 +0000 2010,1194,"From the District, worldwide.",en,b'Gabe M.',b'MrMassalley',Quito,-18000,864
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:09 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Devariyay1: \xe2\x80\x9cBLACK PANTHER 2\xe2\x80\x9d\n.\n.\n.\n@devariyay @itsdlai .\n.\n.\n#blackpanther #blackpanther2 #black #wakanda #wakandaforever #hm #coolest\xe2\x80\xa6',FALSE,Wed Apr 22 17:52:32 +0000 2009,9249,"ÜT: 36.081773,-115.147465",en,"b""D'LAI""",b'ItsDLai',Pacific Time (US & Canada),-25200,834
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:09 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Mon May 08 02:06:44 +0000 2017,21,,en,b'Yogi \xf0\x9f\x90\xbb',b'yogiboy20',,,70
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:12 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Sun Oct 30 21:48:58 +0000 2011,543,in my bed.,en,b'\xe1\xb4\x80\xe1\xb4\x87\xca\x80\xc9\xaa\xc9\xb4 \xe2\x99\xa5\xef\xb8\x8e',b'cleonaya',Quito,-18000,208
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:12 +0000 2018,0,FALSE,low,es,0,FALSE,"b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'",b'Despu\xc3\xa9s de 35 a\xc3\xb1os de prohibici\xc3\xb3n religiosa de proyecciones de cine en Arabia Saud\xc3\xad vuelven la pel\xc3\xadculas. Se abrir\xc3\xa1\xe2\x80\xa6 https://t.co/2vnekrWSQv',TRUE,Mon Mar 09 19:45:18 +0000 2009,584,"Buenos Aires, Argentina",es,b'Cortez \xc2\xae',b'RousPolite',Buenos Aires,-10800,823
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:13 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Mon Jan 07 08:12:29 +0000 2013,10314,"Seattle, WA",en,b'pregnant nigga',b'brownlashon',,,1377
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:14 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Fri Apr 22 22:28:16 +0000 2016,216,private account @daftcuntx,en,"b'love, beck'",b'cherryyycola',,,348
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:15 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Sun Aug 30 02:05:20 +0000 2015,510,with B ,en,b'Lil Nigga Wit Titties',b'LazarusThePoet',,,292
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:15 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Mon Jan 18 10:30:25 +0000 2016,280,multifandom | she/her ,en,b'moira',b'inqenium',Pacific Time (US & Canada),-25200,135
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:15 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Thu May 14 05:42:16 +0000 2009,242,Malaysia,en,b'Roger Ti',b'rogertsw',Kuala Lumpur,28800,112
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:16 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Fri Apr 16 15:34:30 +0000 2010,905,205,en,b'Aiyana \xf0\x9f\x91\x91',b'_aiyanaaaaa',Pacific Time (US & Canada),-25200,739
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:16 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Fri Aug 15 22:15:37 +0000 2014,106,,en,b'Siracha',b'Kinizaharris',America/Los_Angeles,-25200,263
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:17 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'","b'RT @GreatDismal: I almost never care about box office news, but Black Panther surpassing Titanic delights me deeply.'",FALSE,Mon Nov 24 07:52:06 +0000 2008,285,"California, USA",en,b'Diane Rhodes',b'spaceechik',America/Los_Angeles,-25200,614
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:17 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'","b""RT @dailykos: After 45 years and passing every criteria, former Black Panther's parole is suspended by NYC court https://t.co/Lw5A7E84Il""",FALSE,Sun Dec 03 21:52:47 +0000 2017,306,"Mandan, ND",en,b'uCryptoCurrency',b'CasaraYusra',,,2338
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:17 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Tue Feb 11 03:16:19 +0000 2014,249,"Puyallup, WA",en,b'Xavier',b'stay_wild_free',Pacific Time (US & Canada),-25200,500
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:17 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Fri Mar 06 15:12:38 +0000 2015,4523,,en,b'misfit boys enthusiast',b'_ninetyfiveline',Pacific Time (US & Canada),-25200,610
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:17 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'Your FBI agent was lowkey with us. https://t.co/lUp54le3mH',FALSE,Sat Sep 06 03:44:31 +0000 2014,407,"Orlando, FL",en,b'Shams',b'cleverIy',Eastern Time (US & Canada),-14400,165
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:17 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'","b""RT @OnePerfectShot: 10 movies to watch after you see 'Ready Player One' https://t.co/FZtZ6oUqno""",FALSE,Wed Jun 19 21:07:36 +0000 2013,91,,es,b'Fum',b'radiofebril',,,1193
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:18 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Tue Feb 07 21:02:09 +0000 2012,733,,en,b'Nicholas Levi',b'NicholasJLevi',Eastern Time (US & Canada),-14400,1475
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:19 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Thu Jul 08 22:35:39 +0000 2010,1395,"Dallas, TX",en,b'tay.',b'TaylorJanaii',Central Time (US & Canada),-18000,912
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:20 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Thu Dec 29 22:29:57 +0000 2016,252,"Huntsville, AL",en,b'queen',b'analisesroom',,,497
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:20 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'Ready Player One was SICK AF',FALSE,Tue May 26 00:38:09 +0000 2009,227,,en,b'breakdownking',b'JayGoBang',,,246
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:20 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Mon Feb 02 19:07:45 +0000 2015,85,"New Jersey, USA",en,b'\xf0\x9f\x8c\x91\xf0\x9f\x8c\xbbslune\xc4\x8dnice\xf0\x9f\x8c\xbb\xf0\x9f\x8c\x95',b'LaughingCicada',Eastern Time (US & Canada),-14400,435
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:21 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Wed Feb 07 02:42:14 +0000 2018,64,,en,b'bonbons',b'babyb0nz',,,203
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:21 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>'",b'ready player one was coo',FALSE,Fri Oct 18 04:28:15 +0000 2013,563,,en,b'Jordan',b'jordanxrise',Eastern Time (US & Canada),-14400,342
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:21 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @chancetherapper: S/o @Tip forreal. I never knew the founder of The Black Panther Party earned a Ph.D in Social Science from the Univers\xe2\x80\xa6',FALSE,Tue Aug 02 02:50:12 +0000 2011,1631,"Milwaukee, WI",en,b'4/20\xe2\x99\x89\xef\xb8\x8f',b'HarryAteMyTaco',Central Time (US & Canada),-18000,456
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:22 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>'",b'RT @PandActivist: This is an absolute atrocity. https://t.co/sZfx3fD2X4',FALSE,Wed May 11 04:15:36 +0000 2016,1441,A land of opression US&MSM,en,"b'Johnny ""Obama was a Shitty President"" Guillotine'",b'mwholmes1980',,,1317
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:23 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'","b""Pray for me.... I'm seeing Ready Player One with friends tonight""",FALSE,Mon Dec 07 02:56:16 +0000 2009,1295,"Los Angeles, CA",en,b'Dober: Diabolik',b'DobesCrusher',Pacific Time (US & Canada),-25200,1203
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:23 +0000 2018,0,FALSE,low,es,0,FALSE,"b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'","b'RT @AndresNavyz: Es lo m\xc3\xa1ximo esta movie, neta\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9 https://t.co/DLNo2NHGlE'",FALSE,Fri Jun 20 02:01:30 +0000 2014,238,,es,b'Wendell Franco',b'Wendell_Franco',Central Time (US & Canada),-18000,925
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:23 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Sun Oct 19 15:37:13 +0000 2014,281,,en,b'aja \xe2\x99\xa1',b'ajadillard1',,,281
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:25 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Mon Oct 29 19:39:43 +0000 2012,2009,"Chicago,",en,b'Ton \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbd',b'novaaaxoxo',Central Time (US & Canada),-18000,1415
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:25 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Wed Apr 08 05:16:49 +0000 2009,202,,en,b'mimi',b'xcamillerose',Mountain Time (US & Canada),-21600,124
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:26 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>'",b'The Black Panther Energizes the Marvel Universe',FALSE,Sat Nov 12 10:34:38 +0000 2016,50,,en,b'Marvel Univerbs',b'MarvelUniverbs',,,0
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:26 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Sun Jun 25 02:29:52 +0000 2017,254,,en,b'misandrist',b'MoteteNice',,,110
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:26 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Wed Dec 22 18:34:12 +0000 2010,1728,704,en,b'Dj C.Absolut',b'Im_Za_Truth',Mountain Time (US & Canada),-21600,1321
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:27 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @MichelleHux: Black Panther just passed Titanic and is now the third highest grossing film of all time in the U.S. \xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.\xe2\x80\xa6',FALSE,Sun Aug 30 04:02:38 +0000 2015,721,Florida,en,b'jae\xc2\xb2\xc2\xb9',b'jface2000',Pacific Time (US & Canada),-25200,669
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:27 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT @SMB_Beerkada: Spiderman x Black Panther\n\nCTTO: @Real_Mateo IGS https://t.co/VAsDyD7UTG',FALSE,Sat Jun 13 05:25:14 +0000 2015,87,,en,b'GroundZero \xf0\x9f\x91\x8a',b'pinkfence05',,,58
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:27 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Fri Apr 29 22:49:09 +0000 2011,2338,"Mobile, AL",en,b'sailor moon. \xf0\x9f\xa7\x9d\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x8c\x99',b'JusNETTE_NoRim',Pacific Time (US & Canada),-25200,1257
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:28 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @JoshW_268: The movie was not THIS good\xf0\x9f\x98\x82 https://t.co/FQ0QIxIAKy',FALSE,Thu Jan 03 20:06:48 +0000 2013,220,Valhalla,en,b'Bon Jovial',b'clanstarr',Central Time (US & Canada),-18000,172
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:28 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'@HippyShake64 I agree. Black Panther is a breath taking movie. Too much awesomeness to list. Shuri and Okoye are de\xe2\x80\xa6 https://t.co/ZOvoutgiS4',TRUE,Fri Apr 25 00:03:45 +0000 2014,144,,en,b'Adrian@theBux',b'findingadrian',,,4
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:29 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'","b'RT @CNN: ""Black Panther"" passes ""Titanic"" at the box office https://t.co/njHZ5QuKql https://t.co/wnYV0zmxgi'",FALSE,Wed Feb 16 17:28:45 +0000 2011,1341,.,en,b'dayo karunwi.',b'Dayo_k',Amsterdam,7200,950
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:29 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Thu Apr 23 23:41:25 +0000 2015,59,,en,b'Z',b'zunkaria',Eastern Time (US & Canada),-14400,178
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:29 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Fri Jan 06 03:46:06 +0000 2017,337,510---678,en,b'KaylaMichelle\xf0\x9f\x99\x84',b'stfukayy',,,314
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:29 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'wow so happy i work here \xf0\x9f\x98\xa9\xf0\x9f\x98\xad\xf0\x9f\x98\x8d https://t.co/M3YxQAGQnN',FALSE,Thu Dec 10 05:36:30 +0000 2015,157,,en,b'Emma Paige \xe2\x9d\xa5',b'emma_paige_15',,,221
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:30 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'","b'RT @CNN: ""Black Panther"" passes ""Titanic"" at the box office https://t.co/njHZ5QuKql https://t.co/wnYV0zmxgi'",FALSE,Wed Jul 17 19:33:52 +0000 2013,107,Hell,en,b'Shitlord',b'mrscomatosehere',,,143
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:31 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>'",b'RT @FortuneMagazine: \xe2\x80\x98Black Panther\xe2\x80\x99 will be the first publicly screened movie in Saudi Arabia in 35 years https://t.co/55oRoJILkg',FALSE,Thu Jul 13 11:14:54 +0000 2017,327,"Nairobi, Kenya",en,"b""T'Camish""",b'Dee_inspires',,,501
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:31 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @Jasmine_blu: omg look what happened when i was waiting to meet black panther ; w ; \xe2\x99\xa1 https://t.co/QxEsGTQooL',FALSE,Tue Nov 12 01:25:26 +0000 2013,2780,chris’ hands,en,b'short bi troll\xf0\x9f\x90\xbf',b'beardedromanian',Eastern Time (US & Canada),-14400,371
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:31 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Mon Mar 20 15:50:08 +0000 2017,787,,en,b'B\xf0\x9f\x91\x80 B\xf0\x9f\x91\x80',b'YoWcwCouldNever',,,495
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:32 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>'",b'RT @nakiamnger: Visual representation of Black Panther passing the Titanic in the U.S. box office. https://t.co/R927oIeibZ',FALSE,Sun Feb 14 23:53:56 +0000 2010,695,International,en,b'ayo',b'AiyoJames',Central Time (US & Canada),-18000,281
,,,,,,,,,,,,,,,,,,
Mon Apr 09 04:13:32 +0000 2018,0,FALSE,low,en,0,FALSE,"b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'","b'RT @CNN: ""Black Panther"" passes ""Titanic"" at the box office https://t.co/njHZ5QuKql https://t.co/wnYV0zmxgi'",FALSE,Sun Jan 23 02:33:00 +0000 2011,877,TEXAS,en,b'Layla the Ladybug',b'LaylatheLadyBug',,,4999
,,,,,,,,,,,,,,,,,,
